id,replicon_primary,S_ARG,S_VF,S_MOB,S_HOST,S_REP,S_SIZE,S_BMG,S_GEO,S_HAB,S_GROW
198492,ColRNAI,0.691284,0.000000,0.485613,0.720000,0.900000,0.651283,0.000000,0.000000,0.000000,0.000000
198493,IncX4,0.000000,0.000000,0.428569,0.720000,0.900000,0.694372,0.410000,0.000000,0.000000,0.000000
198494,,0.691284,0.000000,0.123797,0.720000,0.300000,0.618461,0.440000,0.000000,0.000000,0.000000
198495,IncX1,0.000000,0.000000,0.420000,0.760000,0.900000,0.696635,0.330000,0.000000,0.000000,0.000000
198496,,0.000000,0.000000,0.070000,0.760000,0.300000,0.557680,0.290000,0.588519,0.333333,0.432461
198497,,0.000000,0.000000,0.070000,0.760000,0.300000,0.683376,0.290000,0.000000,0.000000,0.000000
198498,IncFIA,0.000000,0.000000,0.078490,0.760000,0.900000,0.648990,0.290000,0.000000,0.000000,0.000000
198499,,0.000000,0.000000,0.107755,0.760000,0.300000,0.549962,0.000000,0.000000,0.000000,0.000000
198500,,0.000000,0.330000,0.101002,0.780000,0.300000,0.635945,0.000000,0.639151,0.333333,0.370481
198501,,0.000000,0.000000,0.101831,0.760000,0.300000,0.668095,0.290000,0.000000,0.000000,0.000000
198502,,0.000000,0.000000,0.104002,0.760000,0.300000,0.602909,0.000000,0.000000,0.000000,0.000000
198503,p0111,0.000000,0.000000,0.118956,0.760000,0.300000,0.578720,0.000000,0.227670,0.083333,0.140165
198504,,0.000000,0.000000,0.070000,0.760000,0.300000,0.574541,0.000000,0.000000,0.000000,0.000000
198505,,0.000000,0.000000,0.208760,0.760000,0.300000,0.463583,0.000000,0.000000,0.000000,0.000000
198506,IncFIB(K),0.000000,0.000000,0.121270,0.760000,0.900000,0.602562,0.000000,0.227670,0.083333,0.140165
198507,,0.000000,0.000000,0.447174,0.760000,0.300000,0.571786,0.000000,0.000000,0.000000,0.000000
198508,IncX1,0.000000,0.330000,0.458427,0.820000,0.900000,0.594790,0.570000,0.866821,0.750000,0.694091
198509,,0.000000,0.000000,0.420000,0.760000,0.300000,0.683248,0.000000,0.000000,0.000000,0.000000
198510,IncY,0.000000,0.000000,0.089152,0.760000,0.900000,0.641001,0.000000,0.000000,0.000000,0.000000
198511,,0.000000,0.000000,0.445227,0.760000,0.300000,0.576720,0.000000,0.000000,0.000000,0.000000
198512,,0.806006,0.000000,0.173824,0.760000,0.300000,0.574829,0.000000,0.000000,0.000000,0.000000
198513,,0.000000,0.000000,0.116802,0.760000,0.300000,0.535707,0.000000,0.000000,0.000000,0.000000
198514,,0.000000,0.000000,0.070000,0.760000,0.300000,0.505922,0.000000,0.455340,0.416667,0.403640
198515,,0.000000,0.360000,0.070000,0.800000,0.300000,0.667415,0.560000,0.683011,0.333333,0.481077
198516,,0.000000,0.330000,0.206811,0.820000,0.300000,0.571328,0.000000,1.000000,0.750000,0.451957
198517,,0.000000,0.000000,0.078913,0.760000,0.300000,0.645766,0.000000,0.227670,0.083333,0.000000
198518,,0.000000,0.000000,0.074925,0.760000,0.300000,0.685122,0.000000,0.000000,0.000000,0.000000
198519,,0.000000,0.000000,0.070000,0.760000,0.300000,0.630765,0.000000,0.000000,0.000000,0.000000
198520,,0.000000,0.000000,0.070000,0.760000,0.300000,0.564526,0.000000,0.000000,0.000000,0.000000
198521,,0.000000,0.000000,0.070000,0.760000,0.300000,0.548236,0.000000,0.000000,0.000000,0.000000
198522,,0.000000,0.000000,0.163985,0.760000,0.300000,0.535438,0.000000,0.000000,0.000000,0.000000
198523,,0.000000,0.000000,0.595000,0.760000,0.300000,0.700649,0.290000,0.000000,0.000000,0.000000
198524,,0.436151,0.000000,0.204199,0.760000,0.300000,0.606731,0.900000,1.000000,0.833333,0.875243
198525,,0.000000,0.000000,0.070000,0.760000,0.300000,0.617387,0.000000,0.227670,0.083333,0.140165
198526,Col156,0.000000,0.000000,0.420000,0.760000,0.500000,0.565485,0.000000,0.227670,0.083333,0.774819
198527,Col440I,0.000000,0.000000,0.070000,0.760000,0.500000,0.554326,0.000000,0.000000,0.000000,0.000000
198528,,0.000000,0.330000,0.088123,0.780000,0.300000,0.671576,0.290000,0.000000,0.000000,0.000000
198529,,0.000000,0.000000,0.070000,0.760000,0.300000,0.624979,0.000000,0.227670,0.083333,0.140165
198530,,0.000000,0.000000,0.070000,0.760000,0.300000,0.621445,0.000000,0.455340,0.250000,0.331538
198531,IncFIC(FII),0.000000,0.000000,0.604817,0.760000,0.900000,0.685351,0.000000,0.000000,0.000000,0.000000
198532,IncFIA,0.000000,0.000000,0.085553,0.760000,0.900000,0.654816,0.290000,0.683011,0.416667,0.403640
198533,,0.000000,0.000000,0.087633,0.760000,0.300000,0.673392,0.330000,0.000000,0.000000,0.000000
198534,,0.000000,0.000000,0.070000,0.760000,0.300000,0.565366,0.000000,0.227670,0.083333,0.000000
198535,,0.872303,0.000000,0.084727,0.760000,0.300000,0.719244,0.410000,0.000000,0.000000,0.000000
198536,,0.000000,0.000000,0.599903,0.760000,0.300000,0.685420,0.290000,0.000000,0.000000,0.140165
198537,,0.000000,0.000000,0.081034,0.760000,0.300000,0.631595,0.000000,0.000000,0.000000,0.000000
198538,,0.000000,0.000000,0.070000,0.760000,0.300000,0.566521,0.000000,0.000000,0.000000,0.000000
198539,,0.000000,0.000000,0.070000,0.760000,0.300000,0.687666,0.410000,0.000000,0.000000,0.000000
198540,,0.000000,0.000000,0.624510,0.760000,0.300000,0.639219,0.330000,0.455340,0.250000,0.223984
198541,,0.000000,0.360000,0.099992,0.800000,0.300000,0.672045,0.370000,0.000000,0.000000,0.000000
198542,,0.000000,0.480000,0.103321,0.780000,0.300000,0.665058,0.000000,0.000000,0.000000,0.000000
198543,Col156,0.000000,0.000000,0.452321,0.800000,0.500000,0.560276,0.290000,1.000000,1.000000,0.686163
198544,IncB/O/K/Z,0.000000,0.000000,0.093828,0.760000,0.500000,0.580505,0.000000,0.639151,0.250000,0.432461
198545,,0.000000,0.000000,0.070000,0.760000,0.300000,0.562470,0.000000,0.000000,0.000000,0.000000
198546,Col156,0.000000,0.000000,0.070000,0.760000,0.500000,0.547807,0.290000,0.721698,0.500000,0.675941
198547,,0.000000,0.000000,0.070000,0.800000,0.300000,0.535208,0.000000,0.930594,0.750000,0.634754
198548,,0.000000,0.000000,0.070000,0.800000,0.300000,0.667541,0.000000,0.455340,0.416667,0.432461
198549,,0.000000,0.000000,0.101289,0.760000,0.300000,0.635335,0.330000,0.000000,0.000000,0.000000
198550,IncFIA,0.000000,0.330000,0.079633,0.780000,0.900000,0.686607,0.330000,0.000000,0.000000,0.000000
198551,,0.000000,0.000000,0.136779,0.760000,0.300000,0.618923,0.290000,0.000000,0.000000,0.000000
198552,,0.000000,0.000000,0.446915,0.760000,0.300000,0.572420,0.000000,0.000000,0.000000,0.000000
198553,,0.000000,0.000000,0.076754,0.760000,0.300000,0.664173,0.330000,0.528634,0.333333,0.521067
198554,IncFII(pCRY),0.000000,0.000000,0.070000,0.760000,0.900000,0.644825,0.370000,0.227670,0.083333,0.140165
198555,IncFII(pCoo),0.000000,0.000000,0.610139,0.760000,0.900000,0.610606,0.330000,0.227670,0.083333,0.140165
198556,IncX1,0.000000,0.000000,0.420000,0.760000,0.900000,0.631463,0.000000,0.000000,0.000000,0.000000
198557,,0.000000,0.000000,0.070000,0.760000,0.300000,0.612761,0.000000,0.000000,0.000000,0.000000
198558,,0.000000,0.000000,0.070000,0.800000,0.300000,0.530966,0.000000,0.455340,0.166667,0.223984
198559,,0.000000,0.360000,0.075644,0.800000,0.300000,0.676088,0.290000,0.787610,0.750000,0.634754
198560,IncFIA/IncFIB(AP001918),0.000000,0.000000,0.094834,0.760000,0.900000,0.696666,0.290000,0.000000,0.000000,0.000000
198561,,0.000000,0.330000,0.070000,0.780000,0.300000,0.661959,0.000000,0.000000,0.000000,0.000000
198562,,0.000000,0.000000,0.070000,0.760000,0.300000,0.569250,0.000000,0.000000,0.000000,0.000000
198563,Col156,0.000000,0.000000,0.420000,0.760000,0.500000,0.568987,0.000000,0.000000,0.000000,0.000000
198564,,0.000000,0.000000,0.093719,0.760000,0.300000,0.672807,0.330000,0.000000,0.000000,0.000000
198565,,0.000000,0.360000,0.070000,0.800000,0.300000,0.644568,0.370000,0.000000,0.000000,0.000000
198566,,0.000000,0.000000,0.070000,0.760000,0.300000,0.619189,0.000000,0.000000,0.000000,0.000000
198567,IncFII(pRSB107),0.000000,0.000000,0.070000,0.760000,0.900000,0.589446,0.000000,0.000000,0.000000,0.000000
198568,,0.000000,0.000000,0.420000,0.760000,0.300000,0.573636,0.000000,0.227670,0.083333,0.000000
198569,,0.000000,0.000000,0.420000,0.760000,0.300000,0.510010,0.000000,0.227670,0.083333,0.140165
198570,,0.000000,0.000000,0.081838,0.760000,0.300000,0.672930,0.330000,0.000000,0.000000,0.140165
198571,Col156,0.000000,0.480000,0.420000,0.780000,0.500000,0.642181,0.000000,0.000000,0.000000,0.000000
198572,IncX1,0.000000,0.000000,0.424600,0.760000,0.900000,0.689655,0.330000,0.000000,0.000000,0.000000
198573,,0.000000,0.330000,0.089143,0.780000,0.300000,0.667940,0.290000,0.000000,0.000000,0.000000
198574,,0.691284,0.000000,0.180217,0.760000,0.300000,0.637767,0.480000,0.000000,0.000000,0.000000
198575,,0.436151,0.000000,0.091887,0.760000,0.300000,0.632145,0.370000,0.000000,0.000000,0.000000
198576,,0.000000,0.000000,0.070000,0.760000,0.300000,0.569362,0.290000,0.000000,0.000000,0.000000
198577,,0.000000,0.000000,0.070000,0.760000,0.300000,0.503343,0.290000,0.227670,0.166667,0.081526
198578,,0.000000,0.000000,0.070000,0.760000,0.300000,0.528773,0.000000,0.455340,0.250000,0.223984
198579,IncFIA,0.000000,0.000000,0.074768,0.760000,0.900000,0.687277,0.290000,0.000000,0.000000,0.000000
198580,IncFII(pRSB107),0.000000,0.000000,0.609450,0.760000,0.900000,0.686605,0.000000,0.000000,0.000000,0.000000
198581,,0.691284,0.000000,0.153457,0.760000,0.300000,0.618425,0.870000,0.000000,0.000000,0.000000
198582,IncQ1,0.872303,0.000000,0.092915,0.760000,0.500000,0.583099,0.000000,0.000000,0.000000,0.000000
198583,,0.000000,0.330000,0.138881,0.780000,0.300000,0.582967,0.000000,0.000000,0.000000,0.000000
198584,,0.000000,0.000000,0.074855,0.760000,0.300000,0.686076,0.000000,0.227670,0.083333,0.140165
198585,,0.000000,0.000000,0.070000,0.760000,0.300000,0.671225,0.370000,0.000000,0.000000,0.000000
198586,,0.000000,0.000000,0.092679,0.760000,0.300000,0.629784,0.000000,0.227670,0.083333,0.140165
198587,,0.000000,0.000000,0.070000,0.760000,0.300000,0.620240,0.330000,0.455340,0.250000,0.284318
198588,,0.000000,0.000000,0.122144,0.760000,0.300000,0.601441,0.000000,0.000000,0.000000,0.000000
198589,,0.000000,0.000000,0.093281,0.760000,0.300000,0.582047,0.000000,0.000000,0.000000,0.000000
198590,,0.000000,0.000000,0.098474,0.760000,0.300000,0.568685,0.000000,0.000000,0.000000,0.000000
198591,,0.000000,0.000000,0.252482,0.760000,0.300000,0.491405,0.000000,0.000000,0.000000,0.000000
198592,,0.000000,0.330000,0.070000,0.780000,0.300000,0.719441,0.450000,0.000000,0.000000,0.000000
198593,,0.000000,0.330000,0.090964,0.780000,0.300000,0.681000,0.330000,0.000000,0.000000,0.000000
198594,,0.000000,0.000000,0.070000,0.760000,0.300000,0.639791,0.000000,0.000000,0.000000,0.000000
198595,,1.000000,0.000000,0.183716,0.760000,0.300000,0.632232,0.440000,0.000000,0.000000,0.000000
198596,,0.000000,0.000000,0.070000,0.760000,0.300000,0.593312,0.000000,0.528634,0.333333,0.223984
198597,,0.000000,0.000000,0.070000,0.760000,0.300000,0.674266,0.370000,0.000000,0.000000,0.000000
198598,,0.000000,0.000000,0.077206,0.760000,0.300000,0.705867,0.570000,0.000000,0.000000,0.000000
198599,,0.000000,0.330000,0.070000,0.780000,0.300000,0.711132,0.330000,1.000000,0.833333,0.809524
198600,p0111,0.000000,0.000000,0.070000,0.760000,0.300000,0.662546,0.000000,0.683011,0.416667,0.555173
198601,IncFII(pRSB107),0.000000,0.000000,0.420000,0.800000,0.900000,0.563144,0.330000,1.000000,1.000000,0.662578
198602,,0.000000,0.000000,0.088892,0.760000,0.300000,0.595911,0.000000,0.000000,0.000000,0.000000
198603,,0.000000,0.000000,0.070000,0.760000,0.300000,0.555365,0.000000,0.000000,0.000000,0.000000
198604,IncFII(29),0.000000,0.000000,0.595000,0.760000,0.900000,0.690949,0.000000,0.000000,0.000000,0.000000
198605,,0.000000,0.000000,0.070000,0.760000,0.300000,0.649667,0.000000,0.000000,0.000000,0.000000
198606,,0.691284,0.000000,0.167936,0.760000,0.300000,0.615950,0.440000,0.000000,0.000000,0.000000
198607,Col156,0.000000,0.000000,0.420000,0.760000,0.500000,0.592937,0.440000,0.000000,0.000000,0.000000
198608,,0.436151,0.330000,0.083319,0.780000,0.300000,0.692015,0.370000,0.000000,0.000000,0.000000
198609,,0.000000,0.000000,0.420000,0.760000,0.300000,0.685118,0.290000,0.000000,0.000000,0.000000
198610,,0.000000,0.000000,0.078572,0.760000,0.300000,0.648353,0.330000,0.000000,0.000000,0.000000
198611,,0.000000,0.000000,0.070000,0.760000,0.300000,0.538127,0.000000,0.639151,0.416667,0.481077
198612,IncX1,0.000000,0.000000,0.070000,0.760000,0.900000,0.517827,0.000000,0.000000,0.000000,0.000000
198613,,0.000000,0.000000,0.070000,0.760000,0.300000,0.682389,0.290000,0.000000,0.000000,0.000000
198614,IncFIC(FII),0.000000,0.000000,0.461468,0.760000,0.900000,0.672873,0.000000,0.000000,0.000000,0.000000
198615,,1.000000,0.000000,0.141014,0.760000,0.300000,0.600035,0.000000,0.000000,0.000000,0.000000
198616,,0.000000,0.000000,0.175091,0.760000,0.300000,0.554933,0.000000,0.227670,0.083333,0.000000
198617,,0.000000,0.000000,0.132318,0.760000,0.300000,0.516706,0.000000,0.000000,0.000000,0.000000
198618,IncFII,0.000000,0.000000,0.627070,0.760000,0.900000,0.652790,0.290000,0.227670,0.083333,0.140165
198619,,0.000000,0.480000,0.075262,0.780000,0.300000,0.680735,0.290000,0.000000,0.000000,0.000000
198620,,0.000000,0.000000,0.078246,0.760000,0.300000,0.650923,0.000000,0.000000,0.000000,0.000000
198621,,0.000000,0.000000,0.070000,0.760000,0.300000,0.645156,0.000000,0.000000,0.000000,0.000000
198622,,0.000000,0.000000,0.070000,0.760000,0.300000,0.553571,0.000000,0.455340,0.250000,0.284318
198623,,0.000000,0.330000,0.070000,0.780000,0.300000,0.705206,0.290000,0.000000,0.000000,0.000000
198624,,0.000000,0.000000,0.070000,0.760000,0.300000,0.698650,0.000000,0.000000,0.000000,0.000000
198625,IncFII(Yp),0.000000,0.000000,0.635429,0.760000,0.900000,0.637419,0.440000,0.227670,0.083333,0.140165
198626,,0.436151,0.000000,0.209172,0.760000,0.300000,0.570192,0.330000,0.816189,0.666667,0.426976
198627,,0.000000,0.000000,0.070000,0.760000,0.300000,0.652683,0.000000,0.000000,0.000000,0.000000
198628,,0.000000,0.000000,0.078912,0.760000,0.300000,0.645770,0.000000,0.000000,0.000000,0.000000
198629,,0.000000,0.000000,0.081416,0.760000,0.300000,0.629336,0.000000,0.000000,0.000000,0.000000
198630,,0.000000,0.000000,0.070000,0.760000,0.300000,0.620609,0.000000,0.000000,0.000000,0.000000
198631,IncFIA(HI1),0.000000,0.000000,0.097917,0.760000,0.900000,0.615994,0.000000,0.000000,0.000000,0.000000
198632,,0.691284,0.000000,0.070000,0.760000,0.300000,0.570536,0.000000,0.000000,0.000000,0.000000
198633,,0.000000,0.000000,0.070000,0.800000,0.300000,0.527567,0.000000,0.227670,0.083333,0.140165
198634,,0.000000,0.000000,0.070000,0.760000,0.300000,0.474224,0.000000,0.000000,0.000000,0.000000
198635,,0.000000,0.480000,0.087287,0.780000,0.300000,0.601802,0.290000,0.967127,0.750000,1.000000
198636,IncFII,0.000000,0.000000,0.615722,0.760000,0.900000,0.681773,0.290000,0.000000,0.000000,0.000000
198637,,0.000000,0.000000,0.070000,0.760000,0.300000,0.649391,0.000000,0.000000,0.000000,0.000000
198638,,0.000000,0.000000,0.070000,0.760000,0.300000,0.554886,0.000000,0.227670,0.083333,0.140165
198639,,0.691284,0.000000,0.229233,0.760000,0.300000,0.611787,0.900000,0.227670,0.333333,0.501970
198640,,0.000000,0.000000,0.092978,0.760000,0.300000,0.655823,0.330000,0.227670,0.083333,0.000000
198641,,0.000000,0.360000,0.084536,0.800000,0.300000,0.659302,0.600000,0.528634,0.333333,0.223984
198642,,0.000000,0.000000,0.102444,0.760000,0.300000,0.632929,0.600000,1.000000,0.666667,0.991174
198643,,0.000000,0.360000,0.074534,0.800000,0.300000,0.690619,0.480000,0.455340,0.250000,0.331538
198644,,0.000000,0.540000,0.105010,0.820000,0.300000,0.646969,0.000000,0.866821,0.583333,0.939965
198645,,0.000000,0.000000,0.070000,0.760000,0.300000,0.641073,0.330000,0.000000,0.000000,0.000000
198646,,0.000000,0.000000,0.085618,0.760000,0.300000,0.608538,0.000000,0.000000,0.000000,0.000000
198647,,0.000000,0.000000,0.070000,0.760000,0.300000,0.604851,0.000000,0.000000,0.000000,0.000000
198648,,0.000000,0.000000,0.090059,0.760000,0.300000,0.591933,0.290000,0.000000,0.000000,0.000000
198649,,0.000000,0.000000,0.420000,0.760000,0.300000,0.551807,0.000000,0.983974,0.666667,0.883371
198650,,0.000000,0.000000,0.120285,0.760000,0.300000,0.530944,0.000000,0.000000,0.000000,0.000000
198651,,0.000000,0.000000,0.070000,0.760000,0.300000,0.664727,0.290000,0.000000,0.000000,0.000000
198652,,0.000000,0.480000,0.083030,0.780000,0.300000,0.620563,0.290000,0.000000,0.000000,0.000000
198653,,0.000000,0.000000,0.141508,0.760000,0.300000,0.580484,0.000000,0.000000,0.000000,0.000000
198654,,0.000000,0.000000,0.420000,0.760000,0.300000,0.574587,0.000000,0.000000,0.000000,0.000000
198655,,0.000000,0.330000,0.138337,0.780000,0.300000,0.556586,0.000000,0.000000,0.000000,0.000000
198656,IncFIA/IncFIB(AP001918),0.000000,0.360000,0.075226,0.800000,0.900000,0.681193,0.290000,0.000000,0.000000,0.000000
198657,,0.000000,0.330000,0.070000,0.780000,0.300000,0.620205,0.000000,0.000000,0.000000,0.000000
198658,,0.000000,0.000000,0.070000,0.760000,0.300000,0.546359,0.000000,0.000000,0.000000,0.000000
198659,,0.000000,0.000000,0.092044,0.760000,0.300000,0.631668,0.330000,0.000000,0.000000,0.000000
198660,,0.000000,0.000000,0.191294,0.760000,0.300000,0.545417,0.000000,0.455340,0.166667,0.284318
198661,Col440I,0.000000,0.000000,0.130877,0.800000,0.500000,0.518259,0.000000,0.639151,0.333333,0.458090
198662,,0.000000,0.000000,0.107955,0.760000,0.300000,0.549611,0.000000,0.000000,0.000000,0.000000
198663,,0.436151,0.480000,0.124705,0.780000,0.300000,0.663350,0.370000,0.588519,0.333333,0.331538
198664,,0.000000,0.000000,0.077869,0.760000,0.300000,0.654034,0.330000,0.000000,0.000000,0.000000
198665,ColRNAI,0.000000,0.000000,0.420000,0.800000,0.900000,0.569859,0.000000,1.000000,1.000000,0.893742
198666,,0.000000,0.000000,0.092453,0.760000,0.300000,0.630448,0.290000,0.227670,0.083333,0.000000
198667,,0.000000,0.000000,0.450820,0.760000,0.300000,0.563431,0.000000,0.360849,0.166667,0.140165
198668,,0.000000,0.000000,0.070000,0.760000,0.300000,0.565907,0.000000,0.000000,0.000000,0.000000
198669,Col(MP18),0.000000,0.000000,0.420000,0.760000,0.300000,0.514234,0.000000,0.528634,0.166667,0.284318
198670,,0.000000,0.000000,0.070000,0.760000,0.300000,0.488602,0.000000,0.000000,0.000000,0.000000
198671,IncX1,0.872303,0.000000,0.077865,0.760000,0.900000,0.654065,0.000000,0.588519,0.416667,0.331538
198672,,0.000000,0.000000,0.070000,0.760000,0.300000,0.537646,0.000000,0.000000,0.000000,0.000000
198673,,0.000000,0.360000,0.076243,0.800000,0.300000,0.669389,0.370000,0.588519,0.416667,0.370481
198674,Col156,0.000000,0.000000,0.420000,0.760000,0.500000,0.574125,0.000000,0.842480,0.416667,0.755373
198675,,0.000000,0.000000,0.070000,0.760000,0.300000,0.559195,0.000000,0.360849,0.166667,0.140165
198676,,0.000000,0.480000,0.070000,0.780000,0.300000,0.568407,0.000000,0.000000,0.000000,0.000000
198677,,0.000000,0.000000,0.133830,0.760000,0.300000,0.515115,0.000000,0.000000,0.000000,0.000000
198678,,0.872303,0.000000,0.072818,0.760000,0.300000,0.722178,0.410000,0.000000,0.000000,0.000000
198679,IncB/O/K/Z,0.000000,0.000000,0.163750,0.760000,0.500000,0.581602,0.000000,0.842480,0.416667,0.441336
198680,,0.000000,0.000000,0.082974,0.760000,0.300000,0.666847,0.330000,0.000000,0.000000,0.000000
198681,,0.000000,0.000000,0.135274,0.760000,0.300000,0.586537,0.290000,0.227670,0.083333,0.000000
198682,IncFII(pSE11),0.000000,0.000000,0.420000,0.760000,0.900000,0.612364,0.000000,0.000000,0.000000,0.000000
198683,,0.000000,0.000000,0.070000,0.760000,0.300000,0.610572,0.000000,0.000000,0.000000,0.000000
198684,,0.000000,0.000000,0.086489,0.760000,0.300000,0.604939,0.000000,0.000000,0.000000,0.000000
198685,,0.000000,0.000000,0.090284,0.760000,0.300000,0.591192,0.000000,0.000000,0.000000,0.000000
198686,,0.000000,0.330000,0.097775,0.780000,0.300000,0.677141,0.000000,0.000000,0.000000,0.140165
198687,,0.436151,0.000000,0.152370,0.760000,0.300000,0.670010,0.440000,0.000000,0.000000,0.000000
198688,,0.000000,0.330000,0.142464,0.780000,0.300000,0.635831,0.410000,0.455340,0.250000,0.140165
198689,IncFII(pHN7A8),0.000000,0.000000,0.601991,0.760000,0.900000,0.661884,0.000000,0.227670,0.083333,0.140165
198690,,0.000000,0.000000,0.114477,0.760000,0.300000,0.585087,0.000000,0.227670,0.083333,0.140165
198691,,0.000000,0.000000,0.166046,0.760000,0.300000,0.579997,0.000000,0.000000,0.000000,0.000000
